id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
868002335,20150304T000000,1430000,3,2.75,2710,9204,1.5,0,4,3,9,1480,1230,1975,0,98177,47.7039,-122.385,2960,10080
4232900310,20141029T000000,1430000,5,4.25,3350,3600,2.0,0,0,3,10,2260,1090,2014,0,98119,47.6351,-122.364,1810,3600
1336800670,20141229T000000,1425000,5,3.0,2840,6240,2.0,0,0,5,9,2440,400,1905,0,98112,47.6285,-122.309,2940,6000
98000130,20150324T000000,1425000,4,5.0,4630,24054,2.0,0,3,3,11,4630,0,2005,0,98075,47.587,-121.966,4630,17584
4385700425,20140505T000000,1425000,2,2.5,2220,4000,2.0,0,0,3,9,2220,0,2000,0,98112,47.6364,-122.28,1870,4000
6819100020,20140529T000000,1425000,4,4.25,4960,6000,2.5,0,0,3,11,3680,1280,1909,2003,98109,47.6437,-122.356,2160,4080
7419500200,20150401T000000,1420000,5,3.25,3950,11438,2.0,0,2,3,10,3430,520,2006,0,98033,47.6898,-122.189,2070,10751
7933250050,20141028T000000,1419000,5,3.25,4020,4500,2.0,0,0,3,9,3120,900,2010,0,98004,47.6349,-122.204,3550,5775
4055700378,20141009T000000,1415000,4,3.25,3600,38016,2.0,0,2,3,11,3310,290,1991,0,98034,47.7124,-122.253,2440,22693
4139900120,20140605T000000,1415000,4,5.25,4670,43950,2.0,0,0,3,12,4670,0,1989,0,98006,47.5456,-122.126,4900,35000
6613001241,20140811T000000,1415000,4,3.0,3110,4408,2.5,0,3,4,10,2510,600,1931,0,98105,47.6583,-122.27,3250,5669
7856400300,20140702T000000,1411600,2,2.5,3180,9400,2.0,0,4,5,10,2610,570,1985,0,98006,47.5617,-122.158,3760,9450
5427100150,20140626T000000,1410000,4,2.25,3250,16684,2.0,0,0,3,9,3250,0,1979,0,98039,47.6334,-122.229,2890,16927
284000025,20150420T000000,1410000,2,2.0,2180,18525,1.0,1,4,5,9,1580,600,1952,0,98146,47.5036,-122.387,2480,21503
7237550100,20140825T000000,1408762,4,4.0,4920,50621,2.0,0,0,3,10,4280,640,2012,0,98053,47.6575,-122.006,4920,74052
2524049018,20141205T000000,1406888,5,2.25,3580,16789,2.0,0,0,5,9,3580,0,1966,0,98040,47.5364,-122.239,3390,17000
3225059223,20140519T000000,1405000,4,3.5,3410,10769,2.0,0,0,3,10,3410,0,2008,0,98004,47.6081,-122.198,2650,10058
4139480200,20141209T000000,1400000,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244
1370801331,20140804T000000,1400000,4,2.5,4040,9630,1.0,0,3,4,9,2020,2020,1951,0,98199,47.6408,-122.41,3160,8025
2451000070,20150402T000000,1400000,4,2.5,2770,8879,2.0,0,0,3,9,2770,0,2001,0,98004,47.5831,-122.193,2770,8882
9359100750,20141031T000000,1400000,4,4.5,3080,10550,2.0,0,3,3,8,1940,1140,1976,2007,98040,47.5806,-122.244,2780,10550
1118001645,20150130T000000,1400000,3,3.25,3020,6073,2.0,0,0,4,9,3020,0,1954,0,98112,47.6332,-122.29,3020,7700
4217401055,20140502T000000,1400000,4,2.5,2920,4000,1.5,0,0,5,8,1910,1010,1909,0,98105,47.6578,-122.28,2470,4000
1250203070,20140514T000000,1400000,3,2.5,2550,7200,2.0,0,2,3,10,2550,0,1981,2013,98144,47.5996,-122.288,2030,3500
1245002391,20141022T000000,1400000,5,4.25,4230,6907,2.0,0,0,3,10,3450,780,2008,0,98033,47.6866,-122.205,2650,8076
2102700025,20141009T000000,1400000,5,3.25,4300,9270,2.0,0,3,3,10,2910,1390,1957,2009,98116,47.5717,-122.409,2780,6610
1370800935,20140618T000000,1400000,3,2.0,2020,5500,1.5,0,3,3,10,1790,230,1937,0,98199,47.6388,-122.409,2580,5500
4054530240,20150427T000000,1400000,4,3.5,4380,66613,1.5,0,0,3,11,4380,0,1993,0,98077,47.7279,-122.048,4010,70109
328000160,20141211T000000,1400000,5,3.75,3700,7920,3.0,0,4,3,9,2900,800,1983,0,98115,47.6865,-122.266,2860,6360
5699000070,20140528T000000,1400000,4,3.25,2980,7000,2.0,0,3,3,10,2140,840,1900,2014,98144,47.5933,-122.292,2200,4800
3931900510,20140829T000000,1400000,4,2.5,4070,7800,3.0,0,0,4,8,3390,680,2002,0,98115,47.6838,-122.327,2020,6760
2068000270,20140805T000000,1400000,5,3.0,3850,14990,1.0,0,0,4,9,2290,1560,1964,0,98004,47.6425,-122.218,3010,15001
1336800880,20140822T000000,1400000,4,2.25,3780,5160,2.0,0,0,4,9,2510,1270,1907,0,98112,47.6275,-122.308,2740,5160
1370801440,20150325T000000,1400000,4,2.5,3520,7815,2.0,0,3,3,10,3140,380,1929,0,98199,47.6429,-122.412,2790,6644
5315100277,20140513T000000,1400000,5,4.25,3530,7924,2.0,0,0,3,10,3530,0,2001,0,98040,47.5894,-122.243,1750,9226
3303850290,20150409T000000,1400000,5,4.0,4700,22326,2.0,0,0,3,11,4700,0,2002,0,98006,47.5417,-122.111,4730,27110
8823900290,20150317T000000,1400000,9,4.0,4620,5508,2.5,0,0,3,11,3870,750,1915,0,98105,47.6684,-122.309,2710,4320
9253900408,20150408T000000,1400000,3,2.75,3130,19530,1.0,1,4,3,8,1690,1440,1947,1984,98008,47.5895,-122.111,2980,18782
3585300194,20150324T000000,1400000,5,3.25,4140,32700,1.0,0,4,3,10,2190,1950,1973,0,98177,47.7633,-122.369,3220,22077
148000475,20140528T000000,1400000,4,3.25,4700,9160,1.0,0,4,3,11,2520,2180,2005,0,98116,47.5744,-122.406,2240,8700
1692900095,20140618T000000,1399950,4,2.75,3870,10046,2.0,0,0,3,11,3870,0,2005,0,98033,47.6651,-122.191,3560,10046
5316100106,20141010T000000,1399000,3,2.5,2560,3600,2.0,0,0,3,9,2110,450,1967,2003,98112,47.632,-122.279,2690,4800
2525049133,20150402T000000,1398000,5,2.25,2640,14959,1.0,0,0,4,7,1770,870,1929,0,98039,47.6191,-122.234,3240,17904
629000605,20150227T000000,1398000,3,2.5,2910,10044,2.0,0,0,4,10,2910,0,1989,0,98004,47.5845,-122.199,2420,12287
1338300180,20140729T000000,1395713,4,2.25,3960,8640,2.0,0,2,3,9,2630,1330,1925,0,98112,47.6317,-122.304,3850,8640
723000114,20140505T000000,1395000,5,3.5,4010,8510,2.0,0,1,5,9,2850,1160,1971,0,98105,47.6578,-122.286,2610,6128
1326059142,20141028T000000,1395000,4,3.0,3520,128502,2.0,0,2,4,10,3520,0,1981,0,98072,47.7448,-122.117,3260,79714
2798000020,20140815T000000,1395000,4,3.5,3560,16782,2.0,0,0,3,10,2560,1000,2014,0,98040,47.5569,-122.225,3100,18047
2524000050,20141212T000000,1393000,3,3.5,4240,21578,2.0,0,0,3,10,3500,740,1994,0,98040,47.5614,-122.215,3120,16440
3931900580,20150313T000000,1389000,4,3.5,3130,3900,2.0,0,0,3,9,2550,580,2008,0,98115,47.6849,-122.327,1830,3900
524059250,20140922T000000,1388000,4,2.5,3450,17400,1.5,0,0,4,9,2180,1270,1964,0,98004,47.5969,-122.206,3770,19530
6448000010,20150428T000000,1388000,4,2.25,2940,20384,2.0,0,0,4,9,2940,0,1970,0,98004,47.6214,-122.227,3410,19910
4122900020,20140626T000000,1388000,4,3.0,4040,20001,1.0,0,0,3,9,2020,2020,1972,2001,98004,47.6408,-122.212,2990,20098
9829201020,20141118T000000,1388000,3,1.25,2400,6653,3.0,0,2,3,11,2400,0,1992,0,98122,47.6019,-122.29,1910,6653
2566300100,20150327T000000,1388000,5,1.75,2650,11340,1.0,0,0,3,8,2650,0,1955,0,98004,47.626,-122.213,2780,13204
2225039103,20140626T000000,1387800,3,3.0,2480,5500,2.0,0,3,3,10,1730,750,1950,2005,98199,47.6466,-122.404,2950,5670
713500020,20150421T000000,1387000,4,4.5,4490,24767,2.0,0,2,3,11,3800,690,1998,0,98006,47.5544,-122.147,3370,32700
2579500101,20150421T000000,1387000,4,3.5,4010,10880,2.0,0,3,4,11,3150,860,1990,0,98040,47.5359,-122.213,3530,17310
2625069070,20150410T000000,1385000,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993,0,98074,47.6179,-122.005,3850,181319
5035300850,20141110T000000,1385000,5,3.75,3290,6480,2.0,0,0,5,10,2190,1100,1938,0,98199,47.653,-122.415,2010,7639
6169901130,20140911T000000,1385000,3,3.0,2490,3600,2.0,0,3,4,8,1790,700,1911,0,98119,47.6313,-122.369,2490,3600
7856410430,20140530T000000,1385000,6,2.75,5700,20000,1.0,0,4,4,10,2850,2850,1977,0,98006,47.5601,-122.16,3690,15700
3885801190,20140730T000000,1385000,4,3.5,3230,7200,1.0,0,1,3,10,1640,1590,2000,0,98033,47.6838,-122.212,2660,7200
3204300455,20140822T000000,1385000,3,2.25,2930,6000,2.0,0,2,3,11,1920,1010,2000,0,98112,47.6301,-122.301,1870,5040
5608000010,20140811T000000,1385000,4,3.5,4010,15365,2.0,0,1,3,11,4010,0,2006,0,98027,47.5528,-122.093,3550,13429
4139480200,20140618T000000,1384000,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244
191100672,20140527T000000,1381000,4,3.75,3160,9525,2.5,0,0,3,10,3160,0,1997,0,98040,47.5623,-122.221,2400,9525
4139500200,20150305T000000,1380000,6,4.5,5740,10312,2.0,0,2,3,11,3610,2130,2000,0,98006,47.5533,-122.11,4350,11917
2524049108,20150512T000000,1380000,5,4.25,4050,18827,1.0,0,2,4,10,2150,1900,1979,0,98040,47.5323,-122.237,3600,25120
1269200229,20140723T000000,1379900,3,3.25,3786,38038,1.0,1,4,3,9,1934,1852,1978,2006,98070,47.3907,-122.448,2850,33361
7153200160,20150114T000000,1378600,5,3.25,3450,6360,2.0,0,0,5,9,1860,1590,1905,0,98122,47.6133,-122.287,2310,5000
1234000704,20150403T000000,1378000,5,3.5,3680,8680,2.0,0,0,3,9,3680,0,2003,0,98033,47.6575,-122.197,2020,8847
7430500110,20141209T000000,1378000,5,3.5,5150,12230,2.0,0,2,3,10,3700,1450,2007,0,98008,47.6249,-122.09,2940,13462
8964800370,20141022T000000,1375000,3,1.5,1850,10572,1.0,0,0,4,8,1850,0,1953,0,98004,47.6194,-122.208,3030,12752
3885804260,20141024T000000,1375000,4,3.5,3500,9523,2.0,0,0,3,10,2460,1040,1996,0,98033,47.6848,-122.208,3160,5997
3627800050,20140715T000000,1375000,5,4.0,3760,22763,1.0,0,3,4,11,1910,1850,1969,0,98040,47.5333,-122.22,3730,11201
9528105305,20150121T000000,1375000,4,3.5,3130,4500,2.0,0,0,3,9,2060,1070,2014,0,98103,47.677,-122.33,1500,4500
4083306045,20141029T000000,1375000,5,3.75,3330,5042,2.0,0,2,3,9,2470,860,2014,0,98103,47.6497,-122.339,1780,3990
1561750040,20141224T000000,1375000,5,4.5,4350,13405,2.0,0,0,3,11,4350,0,2014,0,98074,47.6018,-122.06,3990,7208
9359100101,20150414T000000,1370000,5,2.25,3510,13843,1.0,0,2,3,8,1850,1660,1959,0,98040,47.5817,-122.246,2680,8750
7855200120,20140509T000000,1370000,4,2.75,3720,9450,1.0,0,4,5,10,1960,1760,1962,0,98006,47.5627,-122.156,2900,8605
486000520,20140606T000000,1370000,2,2.25,2460,16940,1.5,0,4,4,9,1930,530,1936,0,98117,47.6792,-122.404,2260,6851
4054500390,20141007T000000,1365000,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443
1724069062,20140714T000000,1365000,2,3.25,2700,3444,3.0,1,3,3,9,2700,0,1990,0,98075,47.5684,-122.06,2710,3444
4217401180,20140530T000000,1365000,3,2.5,2090,6000,1.5,0,0,4,9,2090,0,1928,0,98105,47.6567,-122.281,2730,6000
4139420430,20140611T000000,1365000,5,3.5,4210,17258,2.0,0,3,3,12,4210,0,1995,0,98006,47.553,-122.114,4630,17909
856001130,20150223T000000,1364000,4,2.5,3560,8960,2.0,0,0,3,10,3560,0,2001,0,98033,47.6903,-122.213,1660,7680
3536900110,20141009T000000,1362500,3,2.0,2310,21318,1.0,0,0,3,10,2310,0,1979,1996,98004,47.6381,-122.224,2950,21814
7352200100,20150224T000000,1360000,2,1.75,2620,14138,2.0,1,4,3,8,2120,500,1931,1991,98125,47.7142,-122.277,1830,8279
1625069101,20140707T000000,1360000,4,3.0,5430,108900,2.0,0,0,4,10,5430,0,1987,0,98053,47.6582,-122.038,3170,107076
6389970010,20150323T000000,1360000,4,3.5,4120,12626,2.0,0,1,3,11,3970,150,2014,0,98034,47.7089,-122.245,4120,11913
3271800910,20140701T000000,1356925,4,3.5,4270,5800,2.0,0,3,5,10,3170,1100,1937,0,98199,47.6474,-122.411,3100,5800
8081020370,20140709T000000,1355000,4,3.5,3550,11000,1.0,0,2,3,11,2260,1290,1999,0,98006,47.5506,-122.134,4100,10012
7431500341,20150424T000000,1355000,3,2.5,3600,21399,1.0,0,3,3,9,2310,1290,1950,2007,98008,47.6191,-122.099,2830,17559
1689401230,20140625T000000,1355000,3,1.5,2680,4775,2.0,0,2,5,8,1880,800,1913,0,98109,47.6333,-122.347,2280,5947
4039800080,20140529T000000,1355000,5,3.5,5960,13703,2.0,0,2,3,10,4770,1190,1984,0,98008,47.6151,-122.107,2810,17320
9286000110,20140814T000000,1355000,5,3.75,4960,13990,2.0,0,2,3,11,3760,1200,2001,0,98006,47.5491,-122.137,5200,18116
822039084,20150311T000000,1350000,3,2.5,2753,65005,1.0,1,2,5,9,2165,588,1953,0,98070,47.4041,-122.451,2680,72513
713500030,20140728T000000,1350000,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009
822069112,20150423T000000,1350000,4,4.75,5230,89298,2.5,0,0,3,11,5230,0,2002,0,98038,47.4097,-122.063,4110,107153
8964800930,20150317T000000,1350000,4,2.0,2240,10296,1.0,0,0,5,8,2240,0,1948,0,98004,47.6177,-122.217,2500,10918
2581300010,20140609T000000,1350000,4,3.25,3300,15907,2.0,0,0,5,10,3300,0,1985,0,98040,47.5413,-122.216,2740,11358
3401700150,20150423T000000,1350000,5,3.0,5530,38816,1.5,0,2,3,10,5530,0,1969,1994,98072,47.7352,-122.116,3800,44417
8712100350,20140909T000000,1350000,4,3.25,3030,5164,1.5,0,0,5,9,2700,330,1925,0,98112,47.6394,-122.299,1890,4415
2804600155,20150507T000000,1350000,4,1.75,2000,3728,1.5,0,0,4,9,1820,180,1926,0,98112,47.643,-122.299,1950,3728
1795800040,20140903T000000,1350000,4,3.25,5370,20388,2.0,0,4,4,11,5370,0,1990,0,98198,47.405,-122.331,2770,22270
191100275,20140926T000000,1350000,4,3.5,3500,9525,2.0,0,0,3,10,3500,0,1999,0,98040,47.5641,-122.221,2630,9525
9103000715,20141112T000000,1350000,4,3.5,3600,5217,2.0,0,0,3,9,2720,880,1947,2014,98112,47.6189,-122.286,2270,5217
6813600605,20150128T000000,1350000,4,4.5,3420,7440,3.0,0,0,3,9,3420,0,2014,0,98103,47.6875,-122.33,1360,5580
1370800940,20140721T000000,1350000,3,2.5,2390,5500,1.0,0,3,3,9,1700,690,1952,0,98199,47.6389,-122.409,2700,5500
3625049079,20140801T000000,1350000,3,2.0,2070,9600,1.0,0,1,3,7,1590,480,1946,0,98039,47.616,-122.239,3000,16215
1424069056,20140805T000000,1350000,4,3.75,4100,61419,2.0,0,0,3,9,4100,0,2014,0,98029,47.5626,-122.005,2010,32362
2387600010,20150303T000000,1350000,4,3.5,4680,12495,2.0,0,0,3,10,3040,1640,2008,0,98033,47.6984,-122.206,3240,10749
8562720420,20150430T000000,1349000,4,3.5,4740,8611,2.0,0,3,3,11,3640,1100,2006,0,98027,47.5375,-122.07,4042,8321
4151800410,20141031T000000,1348000,5,3.25,3540,5971,1.0,0,2,3,10,2000,1540,2005,0,98033,47.6643,-122.202,2820,6029
629860010,20150429T000000,1348000,4,3.5,4640,9827,2.0,0,2,3,10,3210,1430,2007,0,98027,47.5524,-122.078,3810,8207
4122900190,20140512T000000,1346400,5,1.75,3380,20021,1.0,0,0,4,8,1690,1690,1963,0,98004,47.6395,-122.211,3260,19809
2998800110,20150325T000000,1345000,4,3.25,3440,4920,2.0,0,4,3,10,2520,920,2014,0,98116,47.5727,-122.409,2350,5166
1251200055,20140626T000000,1340000,4,3.5,3190,5040,2.0,0,3,3,10,2160,1030,2003,0,98144,47.5928,-122.29,2390,4800
1370803460,20140507T000000,1340000,3,3.0,2960,5500,2.0,0,2,3,10,2440,520,1937,1990,98199,47.6356,-122.402,2960,5876
6613000715,20140721T000000,1340000,4,3.0,2760,4905,2.0,0,1,4,9,1840,920,1938,0,98105,47.6591,-122.27,3200,5424
1922000070,20140609T000000,1339000,4,2.5,4250,19387,2.0,0,2,4,9,3260,990,1972,0,98040,47.5578,-122.212,3690,17024
7936500190,20141021T000000,1339000,4,3.75,2130,34689,1.5,1,4,3,9,2130,0,1955,0,98136,47.5489,-122.398,3030,28598
3885806565,20150130T000000,1339000,4,3.5,2980,6349,2.0,0,3,3,9,2980,0,1998,0,98033,47.6819,-122.208,2870,6349
7781600100,20140905T000000,1338750,3,2.75,2730,38869,1.5,1,4,3,9,1940,790,1963,2001,98146,47.4857,-122.361,2630,28188
1025039292,20141030T000000,1337500,4,2.5,2900,21074,2.0,0,0,3,11,2900,0,1986,0,98199,47.6696,-122.416,3390,20000
1336800010,20140613T000000,1335000,5,2.25,4200,5800,2.5,0,0,4,9,2910,1290,1906,0,98112,47.6284,-122.312,3060,5800
3324079089,20141121T000000,1335000,4,4.0,5050,202554,2.0,0,0,3,10,3260,1790,2000,0,98027,47.5269,-121.922,3370,213444
7351200050,20141218T000000,1335000,4,1.75,2300,13342,1.5,1,4,3,7,2300,0,1934,1958,98125,47.7308,-122.282,2500,13342
5317100294,20141113T000000,1333000,4,4.5,3130,5126,3.0,0,0,3,10,2450,680,2014,0,98112,47.6239,-122.29,2540,7784
6169900545,20140625T000000,1330000,3,1.5,1940,2885,1.5,0,2,3,8,1940,0,1900,0,98119,47.6308,-122.369,2550,3600
2579500181,20150407T000000,1330000,4,3.5,3440,9776,2.0,0,0,3,10,3440,0,2006,0,98040,47.5374,-122.216,2400,11000
5452800310,20150420T000000,1328000,5,3.0,3340,10796,1.0,0,2,3,9,2120,1220,1964,1990,98040,47.5421,-122.229,3290,12955
1336800065,20150324T000000,1328000,4,2.25,3260,4640,2.0,0,0,5,9,2360,900,1907,0,98112,47.6272,-122.312,3240,5800
868002015,20150225T000000,1326000,3,2.25,2960,8330,1.0,0,3,4,10,2260,700,1953,0,98177,47.7035,-122.385,2960,8840
1802000060,20140612T000000,1325000,5,2.25,3200,20158,1.0,0,0,3,8,1600,1600,1965,0,98004,47.6303,-122.215,3390,20158
4379600030,20140729T000000,1325000,3,3.75,6400,76665,1.0,0,2,4,10,3810,2590,1966,0,98177,47.7313,-122.37,3430,60548
1342300265,20141001T000000,1325000,4,3.25,2470,4760,1.5,0,0,5,9,1890,580,1906,0,98112,47.6331,-122.31,2470,4760
1732800820,20140619T000000,1325000,4,2.5,2440,3600,2.5,0,0,4,8,2440,0,1902,0,98119,47.6298,-122.362,2440,5440
2125049024,20140620T000000,1325000,4,2.25,2870,6280,1.5,0,0,4,9,1980,890,1905,0,98112,47.6329,-122.31,2370,4760
9541600110,20150430T000000,1325000,3,2.5,3590,8400,1.0,0,0,3,9,2950,640,1958,2007,98005,47.595,-122.173,1620,7875
4219400555,20141124T000000,1325000,3,2.5,2280,5000,2.0,0,3,4,9,2280,0,1926,0,98105,47.6574,-122.278,2200,5000
2424059052,20140710T000000,1325000,6,4.25,5720,10213,2.0,0,0,3,10,4170,1550,2004,0,98006,47.5464,-122.116,4300,10224
486000510,20140523T000000,1325000,4,3.0,3370,7920,1.0,0,3,3,10,1860,1510,1988,0,98117,47.6773,-122.403,2730,7380
2883200139,20150306T000000,1325000,4,3.5,2170,3672,2.0,0,0,3,9,2170,0,1905,1989,98115,47.6828,-122.329,1950,3450
9578050120,20140808T000000,1325000,4,2.5,4010,37076,2.0,0,0,4,12,4010,0,1990,0,98052,47.7139,-122.106,4280,35326
7576700150,20141001T000000,1325000,3,2.25,2360,5504,2.0,0,0,4,8,2080,280,1913,0,98122,47.617,-122.288,2840,5470
1337800665,20140811T000000,1325000,4,3.25,2850,4800,2.5,0,0,5,10,2700,150,1905,0,98112,47.6292,-122.312,2850,4800
9301300270,20150223T000000,1325000,3,3.0,3180,2758,2.0,0,2,3,11,2240,940,2008,0,98109,47.6377,-122.342,2420,2758
324069112,20140617T000000,1325000,4,4.0,4420,16526,2.0,0,0,3,11,4420,0,2013,0,98075,47.5914,-122.027,3510,50447
7582700100,20141111T000000,1324050,3,3.25,3440,4080,2.0,0,0,3,9,2560,880,2005,0,98105,47.6644,-122.28,3110,4080
1438700040,20140825T000000,1321625,5,2.75,2410,19447,2.0,0,2,3,10,2290,120,1968,0,98040,47.5549,-122.211,2980,19447
2925059135,20150408T000000,1321500,3,3.0,2230,12968,2.0,0,0,3,9,2230,0,1990,0,98004,47.6271,-122.197,2260,10160
7237500590,20141117T000000,1320000,4,5.25,6110,10369,2.0,0,0,3,11,6110,0,2005,0,98059,47.5285,-122.135,4190,10762
1860600535,20141220T000000,1320000,4,3.0,2120,3600,2.0,0,3,4,8,1830,290,1908,1996,98119,47.6344,-122.369,2120,3600
3262301355,20140725T000000,1320000,3,2.75,2680,20104,1.0,0,0,5,9,1820,860,1964,0,98039,47.6304,-122.234,3060,19837
5556300114,20141219T000000,1320000,3,1.75,2040,42693,1.0,0,2,3,10,2040,0,1980,0,98052,47.6479,-122.12,2640,11957
4139900210,20140620T000000,1320000,4,3.5,4410,36200,2.0,0,0,3,11,4410,0,1989,0,98006,47.5487,-122.126,4760,35860
8081020330,20140729T000000,1320000,4,3.25,3470,11843,1.0,0,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247
1337300070,20140924T000000,1315000,4,2.25,3180,6105,2.0,0,0,3,10,3180,0,1905,0,98112,47.6255,-122.314,3180,6029
3856900507,20140512T000000,1315000,4,3.5,3460,3997,2.0,0,0,3,10,2560,900,2004,0,98103,47.6718,-122.329,1860,4000
6137500310,20150213T000000,1315000,5,4.0,4420,36342,2.0,0,0,5,10,2740,1680,1982,0,98007,47.6468,-122.151,3720,37034
9533600100,20141208T000000,1315000,4,3.0,2860,10292,1.0,0,0,4,8,2860,0,1953,1999,98004,47.6286,-122.206,1840,10273
2397100975,20150220T000000,1313000,6,3.0,2980,7200,1.5,0,2,3,8,2980,0,1911,0,98119,47.6366,-122.362,1720,3600
4221900305,20150121T000000,1312000,3,3.25,4030,6300,2.0,0,0,3,10,3630,400,2006,0,98105,47.6664,-122.276,1660,6300
9550202140,20141117T000000,1311000,4,3.75,3490,5625,2.0,0,0,3,9,2610,880,2014,0,98103,47.6685,-122.332,1940,5000
9273200140,20150121T000000,1310000,2,2.25,3950,3938,2.0,0,4,3,10,2910,1040,1991,0,98116,47.5912,-122.384,3220,4500
3459600440,20141125T000000,1310000,5,3.0,3650,16600,1.0,0,3,4,9,1860,1790,1978,0,98006,47.56,-122.144,3150,10400
9106000005,20150527T000000,1310000,4,2.25,3750,5000,2.0,0,0,5,8,2440,1310,1924,0,98115,47.6747,-122.303,2170,4590
9412400185,20140619T000000,1309500,4,4.5,4750,13912,2.0,0,2,3,10,3600,1150,2005,0,98118,47.5332,-122.265,3600,22124
6117500460,20140630T000000,1309500,4,2.5,2680,12215,1.0,1,4,3,9,1590,1090,1956,0,98166,47.4396,-122.353,2960,19964
269001331,20140909T000000,1308000,5,2.5,3200,7863,1.0,0,3,5,8,1600,1600,1959,0,98199,47.6398,-122.39,2640,7680
3528900086,20140508T000000,1307000,5,3.25,2800,3200,1.5,0,0,5,10,1910,890,1932,2002,98109,47.6421,-122.35,2450,3500
8085400490,20140801T000000,1306000,5,2.5,2770,8100,2.0,0,0,3,9,2770,0,2002,0,98004,47.6341,-122.208,2070,8100
1025039320,20150427T000000,1305000,4,3.5,3440,5000,2.0,0,0,3,11,2560,880,2006,0,98199,47.6672,-122.409,3090,10241
1257200050,20140731T000000,1305000,5,3.5,3270,4080,2.0,0,0,3,9,2180,1090,2011,0,98115,47.6754,-122.327,1410,4080
8924100372,20150423T000000,1302000,4,3.5,3590,5334,2.0,0,2,3,9,3140,450,2006,0,98115,47.6763,-122.267,2100,6250
9808650060,20150225T000000,1300000,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,1976,0,98004,47.6408,-122.219,3530,15715
6613000140,20141113T000000,1300000,3,3.25,3400,5979,2.0,0,0,4,9,2290,1110,1937,0,98105,47.6585,-122.273,3090,6435
3425059222,20141124T000000,1300000,6,3.5,6563,32670,2.0,0,0,3,10,5153,1410,2002,0,98005,47.6078,-122.157,2610,22651
7135520300,20150407T000000,1300000,3,2.75,4120,16365,1.0,0,2,3,12,4120,0,1999,0,98059,47.5265,-122.148,4020,14110
913000315,20140605T000000,1300000,6,4.5,3902,3880,3.0,0,4,4,9,2782,1120,1977,0,98116,47.5837,-122.399,1100,3870
3629890190,20140606T000000,1300000,4,4.0,4270,6002,2.0,0,3,3,10,3180,1090,2004,0,98029,47.5443,-121.994,4280,5942
7237550130,20140520T000000,1300000,4,3.5,4380,74052,1.0,0,0,3,11,4380,0,2001,0,98053,47.6587,-122.009,5170,62291
2770604925,20140715T000000,1300000,5,1.0,1670,6400,1.5,0,0,3,8,1670,0,1919,0,98119,47.6542,-122.373,1910,2983
868001790,20150316T000000,1300000,3,1.0,2040,7936,1.0,0,3,5,8,1680,360,1940,0,98177,47.7028,-122.385,2300,10080
1441600160,20140723T000000,1300000,4,3.0,4120,14021,2.0,0,0,3,11,4120,0,2005,0,98075,47.5985,-122.026,4390,14684
4139910030,20150302T000000,1300000,5,2.5,4170,33310,2.0,0,0,4,11,4170,0,1991,0,98006,47.5455,-122.126,4670,37960
1959700445,20140725T000000,1300000,4,1.75,4060,5500,2.0,0,0,5,9,2660,1400,1924,0,98102,47.6437,-122.321,3320,5500
1193000390,20140620T000000,1300000,5,4.0,3366,7800,2.5,0,2,3,8,2966,400,1937,0,98199,47.6466,-122.391,2340,6000
269000970,20150402T000000,1300000,5,3.75,4450,7680,2.0,0,0,3,9,3460,990,2010,0,98199,47.6418,-122.392,2550,6400
1732800865,20141002T000000,1300000,4,2.5,3470,4160,2.0,0,0,3,9,2480,990,1927,0,98119,47.63,-122.363,2280,5440
1651800010,20140702T000000,1300000,4,1.75,2610,21600,1.0,0,0,4,8,2610,0,1966,0,98004,47.6245,-122.227,2920,20330
5317100780,20140512T000000,1300000,4,3.25,2330,9687,2.0,0,3,3,9,2330,0,1918,0,98112,47.6264,-122.283,3880,9017
1925059073,20141010T000000,1300000,5,1.75,2130,19180,1.0,0,0,3,8,1500,630,1968,0,98004,47.638,-122.213,3650,19180
4441300170,20150112T000000,1300000,4,2.5,3110,11857,2.0,0,4,3,11,2040,1070,1990,0,98117,47.6952,-122.402,3110,11570
8563010130,20140725T000000,1300000,3,2.5,3350,7752,1.0,0,0,3,9,2180,1170,2009,0,98008,47.6263,-122.099,2570,7988
1778500620,20140707T000000,1300000,4,2.25,2360,4000,2.0,0,0,3,9,2360,0,2013,0,98112,47.6198,-122.289,3040,4400
8895800110,20140805T000000,1299888,5,4.0,3870,5929,2.0,0,0,3,10,3870,0,2014,0,98052,47.6965,-122.134,3600,5625
2175100205,20150323T000000,1298888,5,2.25,2690,10800,1.0,0,3,4,8,2020,670,1956,0,98040,47.5821,-122.247,3380,9134
